Oui	Rg	oui
me	Pp	je
trompais	Vvc	tromper
moi	Pp	je
-même	Vvc	-même
.	Fs	.
Ami	Nc	ami
,	Fw	,
n'	Rp	ne
accable	Vvc	accabler
point	Rg	point
un	Dn	un
malheureux	Ag	malheureux
qui	Pr	qui
t'	Pp	tu
aime	Vvc	aimer
.	Fs	.
T'	Pp	tu
ai	Vuc	avoir
-je	Ge	-je
jamais	Rg	jamais
caché	Ge	cacher
mon	Ds	mon
coeur	Nc	cœur
et	Cc	et
mes	Ds	mon
désirs	Nc	désir
?	Fs	?
Tu	Pp	tu
vis	Vvc	vivre|voir
naître	Vvn	naître
ma	Ds	mon
flamme	Nc	flamme
et	Cc	et
mes	Ds	mon
premiers	Ag	premier
soupirs	Nc	soupir
.	Fs	.
Enfin	Rg	enfin
quand	Cs	quand
Ménélas	Vvc	ménélas
disposa	Vvc	disposer
de	S	de
sa	Ds	son
fille	Nc	fille
En	Vvc	en
faveur	Nc	faveur
de	S	de
Pyrrhus	Nc	pyrrhus
,	Fw	,
vengeur	Nc	vengeur
de	S	de
sa	Ds	son
famille	Nc	famille
,	Fw	,
Tu	Vvc	tu
vis	Vvc	vivre|voir
mon	Ds	mon
désespoir	Nc	désespoir
,	Fw	,
et	Cc	et
tu	Pp	tu
m'	Pp	je
as	Vuc	avoir
vu	Ge	voir
depuis	S	depuis
Traîner	Nc	traîner
de	S	de
mers	Nc	mer
en	S	en
mers	Nc	mer
ma	Ds	mon
chaîne	Nc	chaîne
et	Cc	et
mes	Ds	mon
ennuis	Nc	ennui
.	Fs	.
Je	Pp	je
te	Pp	tu
vis	Vvc	vivre|voir
à	S	à
regret	Nc	regret
en	S	en
cet	Dd	ce
état	Nc	état
funeste	Ag	funeste
,	Fw	,
Prêt	Vvc	prêt
à	S	à
suivre	Vvn	suivre
partout	Rg	partout
le	Da	le
déplorable	Ag	déplorable
Oreste	Nc	oreste
,	Fw	,
Toujours	Vvc	toujours
de	S	de
ma	Ds	mon
fureur	Nc	fureur
interrompre	Vvn	interrompre
le	Da	le
cours	Nc	cour|cours|court
,	Fw	,
Et	Vvc	et
de	S	de
moi-même	Pp	lui-même
enfin	Rg	enfin
me	Pp	je
sauver	Vvn	sauver
tous	Di	tout
les	Da	le
jours	Nc	jour
.	Fs	.
Mais	Cc	mais
quand	Cs	quand
je	Pp	je
me	Pp	je
souvins	Vvc	souvenir
,	Fw	,
que	Cs	que
parmi	S	parmi
tant	Rg	tant
d'	S	de
alarmes	Nc	alarme
Hermione	Vvc	hermione
à	S	à
Pyrrhus	Nc	pyrrhus
prodiguait	Vvc	prodiguer
tous	Di	tout
ses	Ds	son
charmes	Nc	charme
,	Fw	,
Tu	Vvc	tu
sais	Vvc	savoir
de	S	de
quel	Dt	quel
courroux	Nc	courroux
mon	Ds	mon
coeur	Nc	cœur
alors	Rg	alors
épris	Ge	éprendre
Voulut	Vvc	vouloir
,	Fw	,
en	S	en
l'	Pp	il
oubliant	Ga	oublier
,	Fw	,
punir	Vvn	punir
tous	Di	tout
ses	Ds	son
mépris	Nc	mépris
.	Fs	.
Je	Pp	je
fis	Vvc	faire
croire	Vvn	croire
,	Fw	,
et	Cc	et
je	Pp	je
crus	Vvc	croire|croître
ma	Ds	mon
victoire	Nc	victoire
certaine	Ag	certain
.	Fs	.
Je	Pp	je
pris	Vvc	prendre
tous	Di	tout
mes	Ds	mon
transports	Nc	transport|transports
pour	S	pour
des	Dn	un
transports	Nc	transport|transports
de	S	de
haine	Nc	haine
;	Fw	;
Détestant	Ga	détestant
ses	Ds	son
rigueurs	Nc	rigueur
,	Fw	,
rabaissant	Ga	rabaisser
ses	Ds	son
attraits	Nc	attrait
,	Fw	,
Je	Vvc	je
défiais	Vvc	défier
ses	Ds	son
yeux	Nc	œil
de	S	de
me	Pp	je
troubler	Vvn	troubler
jamais	Rg	jamais
.	Fs	.
Voilà	Vvc	voilà
comme	Cs	comme
je	Pp	je
crus	Vvc	croire|croître
étouffer	Vvn	étouffer
ma	Ds	mon
tendresse	Nc	tendresse
.	Fs	.
En	S	en
ce	Dd	ce
calme	Ag	calme
trompeur	Nc	trompeur
j'	Pp	je
arrivai	Vvc	arriver
dans	S	dans
la	Da	le
Grèce	Nc	grèce
;	Fw	;
Et	Vvc	et
je	Pp	je
trouvai	Vvc	trouver
d'abord	Nc	d'abord
ses	Ds	son
princes	Nc	prince
rassemblés	Ge	rassembler
,	Fw	,
Qu'	Vvc	qu'
un	Dn	un
péril	Nc	péril
assez	Rg	assez
grand	Ag	grand
semblait	Vvc	sembler
avoir	Vun	avoir
troublés	Ge	troubler
.	Fs	.
J'	Pp	je
y	Pp	y
courus	Vvc	courir
.	Fs	.
Je	Pp	je
pensai	Vvc	penser
que	Cs	que
la	Da	le
guerre	Nc	guerre
,	Fw	,
et	Cc	et
la	Da	le
gloire	Nc	gloire
,	Fw	,
De	Vvc	de
soins	Nc	soin
plus	Rg	plus
importants	Ga	importer
rempliraient	Vvc	remplir
ma	Ds	mon
mémoire	Nc	mémoire
;	Fw	;
Que	Vvc	que
mes	Ds	mon
sens	Nc	sens
reprenant	Ga	reprendre
leur	Ds	leur
première	Ag	premier
vigueur	Nc	vigueur
,	Fw	,
L'	Vvc	l'
amour	Nc	amour
achèverait	Vvc	achever
de	S	de
sortir	Vvn	sortir
de	S	de
mon	Ds	mon
coeur	Nc	cœur
.	Fs	.
Mais	Cc	mais
admire	Vvc	admirer
avec	S	avec
moi	Pp	je
le	Da	le
sort	Nc	sort
dont	Pr	dont
la	Da	le
poursuite	Nc	poursuite
Me	Vvc	me
fait	Ge	faire
courir	Vvn	courir
alors	Rg	alors
au	S+Da	à+le
piège	Nc	piège
que	Pr	que
j'	Pp	je
évite	Vvc	éviter
.	Fs	.
J'	Pp	je
entends	Vvc	entendre
de	S	de
tous	Di	tout
côtés	Nc	côté
qu'	Pr	que
on	Pp	on
menace	Vvc	menacer
Pyrrhus	Vvc	pyrrhus
.	Fs	.
Toute	Di	tout
la	Da	le
Grèce	Nc	grèce
éclate	Vvc	éclater
en	S	en
murmures	Nc	murmure
confus	Ag	confus
.	Fs	.
On	Pp	on
se	Pp	il
plaint	Vvc	plaindre
qu'	Cs	que
oubliant	Ga	oublier
son	Ds	son
sang	Nc	sang
,	Fw	,
et	Cc	et
sa	Ds	son
promesse	Nc	promesse
,	Fw	,
Il	Vvc	il
élève	Vvc	élever
en	S	en
sa	Ds	son
cour	Nc	cour
l'	Da	le
ennemi	Nc	ennemi
de	S	de
la	Da	le
Grèce	Nc	grèce
,	Fw	,
Astyanax	Nc	astyanax
,	Fw	,
d'	S	de
Hector	Nc	hector
jeune	Ag	jeune
et	Cc	et
malheureux	Ag	malheureux
fils	Nc	fil|fils
,	Fw	,
Reste	Vvc	rester
de	S	de
tant	Rg	tant
de	S	de
rois	Nc	roi
sous	S	sous
Troie	Vvc	traire
ensevelis	Ge	ensevelir
.	Fs	.
J'	Pp	je
apprends	Vvc	apprendre
que	Cs	que
pour	S	pour
ravir	Vvn	ravir
son	Ds	son
enfance	Nc	enfance
au	S+Da	à+le
supplice	Nc	supplice
,	Fw	,
Andromaque	Vvc	andromaque
trompa	Vvc	tromper
l'	Da	le
ingénieux	Ag	ingénieux
Ulysse	Vvc	ulysse
,	Fw	,
Tandis	Vvc	tandis
qu'	Cs	que
un	Dn	un
autre	Ag	autre
enfant	Nc	enfant
arraché	Ge	arracher
de	S	de
ses	Ds	son
bras	Nc	bras
,	Fw	,
Sous	Vvc	sous
le	Da	le
nom	Nc	nom
de	S	de
son	Ds	son
fils	Nc	fil|fils
fut	Vuc	être
conduit	Vvc	conduire
au	S+Da	à+le
trépas	Nc	trépas
.	Fs	.
On	Pp	on
dit	Vvc	dire
,	Fw	,
que	Cs	que
peu	Rg	peu
sensible	Ag	sensible
aux	S+Da	à+les
charmes	Nc	charme
d'	S	de
Hermione	Nc	hermione
,	Fw	,
Mon	Nc	mon
rival	Ag	rival
porte	Vvc	porter
ailleurs	Rg	ailleurs
son	Ds	son
coeur	Nc	cœur
et	Cc	et
sa	Ds	son
couronne	Nc	couronne
;	Fw	;
Ménélas	Vvc	ménélas
,	Fw	,
sans	S	sans
le	Pp	il
croire	Vvn	croire
,	Fw	,
en	Pp	en
paraît	Vvc	paraître
affligé	Ge	affliger
,	Fw	,
Et	Vvc	et
se	Pp	il
plaint	Vvc	plaindre
d'	S	de
un	Dn	un
hymen	Nc	hymen
si	Rg	si
longtemps	Rg	longtemps
négligé	Ge	négliger
.	Fs	.
Parmi	S	parmi
les	Da	le
déplaisirs	Nc	déplaisir
où	Pr	où
son	Ds	son
âme	Nc	âme
se	Pp	il
noie	Vvc	naître|noyer
,	Fw	,
Il	Vvc	il
s'	Pp	se
élève	Vvc	élever
en	S	en
la	Da	le
mienne	Ps	mien
une	Dn	un
secrète	Ag	secret
joie	Nc	joie
.	Fs	.
Je	Pp	je
triomphe	Vvc	triompher
;	Fw	;
et	Cc	et
pourtant	Rg	pourtant
je	Pp	je
me	Pp	je
flatte	Vvc	flatter
d'abord	Nc	d'abord
Que	Vvc	que
la	Da	le
seule	Ag	seul
vengeance	Nc	vengeance
excite	Vvc	exciter
ce	Dd	ce
transport	Nc	transport
.	Fs	.
Mais	Cc	mais
l'	Da	le
ingrate	Ag	ingrat
en	S	en
mon	Ds	mon
coeur	Nc	cœur
reprit	Vvc	reprendre
bientôt	Rg	bientôt
sa	Ds	son
place	Nc	place
,	Fw	,
De	Vvc	de
mes	Ds	mon
feux	Nc	feu|feux
mal	Rg	mal
éteints	Ge	éteindre
je	Pp	je
reconnus	Vvc	reconnaître
la	Da	le
trace	Nc	trace|tracé
,	Fw	,
Je	Vvc	je
sentis	Ge	sentir
que	Cs	que
ma	Ds	mon
haine	Nc	haine
allait	Vvc	aller
finir	Vvn	finir
son	Ds	son
cours	Nc	cour|cours|court
,	Fw	,
Ou	Vvc	ou
plutôt	Rg	plutôt
je	Pp	je
sentis	Vvc	sentir
que	Cs	que
je	Pp	je
l'	Pp	il
aimais	Vvc	aimer
toujours	Rg	toujours
.	Fs	.
Ainsi	Rg	ainsi
de	S	de
tous	Di	tout
les	Da	le
Grecs	Nc	grec
je	Pp	je
brigue	Vvc	briguer
le	Da	le
suffrage	Nc	suffrage
.	Fs	.
On	Pp	on
m'	Pp	je
envoie	Vvc	envoyer
à	S	à
Pyrrhus	Nc	pyrrhus
.	Fs	.
J'	Pp	je
entreprends	Vvc	entreprendre
ce	Dd	ce
voyage	Nc	voyage
.	Fs	.
Je	Pp	je
viens	Vvc	venir
voir	Vvn	voir
si	Cs	si
l'	Pp	il
on	Pp	on
peut	Vvc	pouvoir
arracher	Vvn	arracher
de	S	de
ses	Ds	son
bras	Nc	bras
Cet	Vvc	cet
enfant	Nc	enfant
,	Fw	,
dont	Pr	dont
la	Da	le
vie	Nc	vie
alarme	Vvc	alarmer
tant	Rg	tant
d'	S	de
États	Nc	états
.	Fs	.
Heureux	Ag	heureux
si	Cs	si
je	Pp	je
pouvais	Vvc	pouvoir
dans	S	dans
l'	Da	le
ardeur	Nc	ardeur
qui	Pr	qui
me	Pp	je
presse	Vvc	presser
,	Fw	,
Au	Vvc	au
lieu	Nc	lieu
d'	S	de
Astyanax	Nc	astyanax
lui	Pp	il
ravir	Vvn	ravir
ma	Ds	mon
princesse	Nc	prince|princesse
!	Fs	!
Car	Cc	car
enfin	Rg	enfin
n'	Rp	ne
attends	Vvc	attendre
pas	Rg	pas
que	Cs	que
mes	Ds	mon
feux	Nc	feu|feux
redoublés	Ge	redoubler
,	Fw	,
Des	Vvc	des
périls	Nc	péril
les	Da	le
plus	Rg	plus
grands	Ag	grand
puissent	Vvc	pouvoir
être	Vun	être
troublés	Ge	troubler
.	Fs	.
Puisque	Cs	puisque
après	S	après
tant	Rg	tant
d'	S	de
efforts	Nc	effort
ma	Ds	mon
résistance	Nc	résistance
est	Vuc	être
vaine	Ag	vain
,	Fw	,
Je	Vvc	je
me	Pp	je
livre	Nc	livre
en	Pp	en
aveugle	Vvc	aveugler
au	S+Da	à+le
destin	Nc	destin
qui	Pr	qui
m'	Pp	je
entraîne	Vvc	entraîner
,	Fw	,
J'	Vvc	j'
aime	Vvc	aimer
,	Fw	,
je	Pp	je
viens	Vvc	venir
chercher	Vvn	chercher
Hermione	Vvc	hermione
en	S	en
ces	Dd	ce
lieux	Nc	lieu
,	Fw	,
La	Vvc	la
fléchir	Vvn	fléchir
,	Fw	,
l'	Pp	il
enlever	Vvn	enlever
,	Fw	,
ou	Cc	ou
mourir	Vvn	mourir
à	S	à
ses	Ds	son
yeux	Nc	œil
.	Fs	.
Toi	Pp	tu
qui	Pr	qui
connais	Vvc	connaître
Pyrrhus	Vvc	pyrrhus
,	Fw	,
que	Pr	que
penses	Vvc	penser
-tu	Vvn	-tu
qu'	Cs	que
il	Pp	il
fasse	Vvc	faire
?	Fs	?
Dans	S	dans
sa	Ds	son
cour	Nc	cour
,	Fw	,
dans	S	dans
son	Ds	son
coeur	Nc	cœur
,	Fw	,
dis	Vvc	dire
-moi	Vvc	-moi
ce	Pd	ce
qui	Pr	qui
se	Pp	il
passe	Vvc	passer
.	Fs	.
Mon	Ds	mon
Hermione	Ag	hermione
encor	Nc	encor
le	Da	le
tient-elle	Nc	tient-elle
asservi	Ge	asservir
?	Fs	?
Me	Pp	je
rendra-t-il	Vvc	rendra-t-il
,	Fw	,
Pylade	Nc	pylade
,	Fw	,
un	Dn	un
bien	Rg	bien
qu'	Cs	que
il	Pp	il
m'	Pp	je
a	Vuc	avoir
ravi	Ge	ravir
?	Fs	?
Je	Pp	je
vous	Pp	vous
abuserais	Vvc	abuser
,	Fw	,
si	Cs	si
j'	Pp	je
osais	Vvc	oser
vous	Pp	vous
promettre	Vvn	promettre
Qu'	Vvc	qu'
entre	S	entre
vos	Ds	votre
mains	Nc	main
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
il	Pp	il
voulût	Vvc	vouloir
la	Pp	il
remettre	Vvn	remettre
.	Fs	.
Non	Rg	non
que	Cs	que
de	S	de
sa	Ds	son
conquête	Nc	conquête
il	Pp	il
paraisse	Vvc	paraître
flatté	Ge	flatter
.	Fs	.
Pour	S	pour
la	Da	le
veuve	Nc	veuf|veuve
d'	S	de
Hector	Nc	hector
ses	Ds	son
feux	Nc	feu|feux
ont	Vuc	avoir
éclaté	Ge	éclater
.	Fs	.
Il	Pp	il
l'	Pp	il
aime	Vvc	aimer
.	Fs	.
Mais	Cc	mais
enfin	Rg	enfin
cette	Dd	ce
veuve	Nc	veuf|veuve
inhumaine	Ag	inhumain
N'	Vvc	n'
a	Vuc	avoir
payé	Ge	payer
jusqu'	S	jusque
ici	Rg	ici
son	Ds	son
amour	Nc	amour
que	Cs	que
de	S	de
haine	Nc	haine
;	Fw	;
Et	Vvc	et
chaque	Di	chaque
jour	Nc	jour
encore	Rg	encore
on	Pp	on
lui	Pp	il
voit	Vvc	voir
tout	Rg	tout
tenter	Vvn	tenter
,	Fw	,
Pour	Nc	pour
fléchir	Vvn	fléchir
sa	Ds	son
captive	Nc	captif
,	Fw	,
ou	Cc	ou
pour	S	pour
l'	Pp	il
épouvanter	Vvn	épouvanter
.	Fs	.
De	S	de
son	Ds	son
fils	Nc	fil|fils
,	Fw	,
qu'	Cs	que
il	Pp	il
lui	Pp	il
cache	Vvc	cacher
,	Fw	,
il	Pp	il
menace	Vvc	menacer
la	Da	le
tête	Nc	tête
,	Fw	,
Et	Vvc	et
fait	Ge	faire
couler	Vvn	couler
des	Dn	un
pleurs	Nc	pleur
,	Fw	,
qu'	Cs	que
aussitôt	Rg	aussitôt
il	Pp	il
arrête	Vvc	arrêter
.	Fs	.
Hermione	Nc	hermione
elle-même	Pp	elle-même
a	Vuc	avoir
vu	Ge	voir
plus	Rg	plus
de	S	de
cent	Nc	cent
fois	Nc	fois
Cet	Vvc	cet
amant	Nc	amant
irrité	Ge	irriter
revenir	Vvn	revenir
sous	S	sous
ses	Ds	son
lois	Nc	loi
,	Fw	,
Et	Vvc	et
de	S	de
ses	Ds	son
voeux	Nc	vœu
troublés	Ge	troubler
lui	Pp	il
rapportant	Ga	rapporter
l'	Da	le
hommage	Nc	hommage
,	Fw	,
Soupirer	Nc	soupirer
à	S	à
ses	Ds	son
pieds	Nc	pied
moins	Rg	moins
d'	S	de
amour	Nc	amour
que	Cs	que
de	S	de
rage	Nc	rage
.	Fs	.
Ainsi	Rg	ainsi
n'	Rp	ne
attendez	Vvc	attendre
pas	Rg	pas
,	Fw	,
que	Cs	que
l'	Pp	il
on	Pp	on
puisse	Vvc	pouvoir
aujourd'hui	Rg	aujourd'hui
Vous	Nc	vous
répondre	Vvn	répondre
d'	S	de
un	Dn	un
coeur	Nc	cœur
si	Rg	si
peu	Rg	peu
maître	Nc	maître
de	S	de
lui	Pp	il
.	Fs	.
Il	Pp	il
peut	Vvc	pouvoir
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
il	Pp	il
peut	Vvc	pouvoir
dans	S	dans
ce	Dd	ce
désordre	Nc	désordre
extrême	Ag	extrême
,	Fw	,
Épouser	Nc	épouser
ce	Pd	ce
qu'	Pr	que
il	Pp	il
hait	Vvc	haïr
et	Cc	et
punir	Vvn	punir
ce	Pd	ce
qu'	Pr	que
il	Pp	il
aime	Vvc	aimer
.	Fs	.
Mais	Cc	mais
dis	Vvc	dire
-moi	Vvc	-moi
,	Fw	,
de	S	de
quel	Dt	quel
oeil	Nc	œil
Hermione	Ag	hermione
peut	Vvc	pouvoir
voir	Vvn	voir
Son	Nc	son
hymen	Nc	hymen
différé	Ge	différer
,	Fw	,
ses	Ds	son
charmes	Nc	charme
sans	S	sans
pouvoir	Nc	pouvoir
?	Fs	?
Hermione	Nc	hermione
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
au	S+Da	à+le
moins	Nc	moins
en	S	en
apparence	Nc	apparence
,	Fw	,
Semble	Vvc	sembler
de	S	de
son	Ds	son
amant	Nc	amant
dédaigner	Vvn	dédaigner
l'	Da	le
inconstance	Nc	inconstance
,	Fw	,
Et	Vvc	et
croit	Vvc	croire|croître
que	Rg	que
trop	Rg	trop
heureux	Ag	heureux
de	S	de
fléchir	Vvn	fléchir
sa	Ds	son
rigueur	Nc	rigueur
,	Fw	,
Il	Vvc	il
la	Pp	il
viendra	Vvc	venir
presser	Vvn	presser
de	S	de
reprendre	Vvn	reprendre
son	Ds	son
coeur	Nc	cœur
.	Fs	.
Mais	Cc	mais
je	Pp	je
l'	Pp	il
ai	Vuc	avoir
vue	Ge	voir
enfin	Rg	enfin
me	Pp	je
confier	Vvn	confier
ses	Ds	son
larmes	Nc	larme
.	Fs	.
Elle	Pp	il
pleure	Vvc	pleurer
en	S	en
secret	Nc	secret
le	Da	le
mépris	Nc	mépris
de	S	de
ses	Ds	son
charmes	Nc	charme
.	Fs	.
Toujours	Rg	toujours
prête	Ag	prêt
à	S	à
partir	Vvn	partir
,	Fw	,
et	Cc	et
demeurant	Ga	demeurer
toujours	Rg	toujours
,	Fw	,
Quelquefois	Vvc	quelquefois
elle	Pp	il
appelle	Vvc	appeler
Oreste	Vvc	oreste
à	S	à
son	Ds	son
secours	Nc	secours
.	Fs	.
Ah	I	ah
!	Fs	!
Si	Cs	si
je	Pp	je
le	Pp	il
croyais	Vvc	croire
,	Fw	,
j'	Pp	je
irais	Vvc	aller
bientôt	Rg	bientôt
,	Fw	,
Pylade	Nc	pylade
,	Fw	,
Me	Vvc	me
jeter	Vvn	jeter
...	Fs	...
Achevez	Vvc	achever
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
votre	Ds	votre
ambassade	Nc	ambassade
.	Fs	.
Vous	Pp	vous
attendez	Vvc	attendre
le	Da	le
roi	Nc	roi
.	Fs	.
Parlez	Nc	parlé
,	Fw	,
et	Cc	et
lui	Pp	il
montrez	Vvc	montrer
Contre	Vvc	contrer
le	Da	le
fils	Nc	fil|fils
d'	S	de
Hector	Nc	hector
tous	Di	tout
les	Da	le
Grecs	Nc	grec
conjurés	Nc	conjuré
.	Fs	.
Loin	Rg	loin
de	S	de
leur	Pp	leur
accorder	Vvn	accorder
ce	Dd	ce
fils	Nc	fil|fils
de	S	de
