Oui	Rg	oui
?	Fs	?
Les	Da	le
plaintes	Nc	plainte
servent	Vvc	servir
peu	Rg	peu
dans	S	dans
un	Dn	un
malheur	Nc	malheur
extrême	Ag	extrême
,	Fw	,
Songez	Vvc	songer
plutôt	Rg	plutôt
...	Fs	...
Hélas	Vvc	hélas
!	Fs	!
Songez	Vvc	songer
que	Cs	que
je	Pp	je
vous	Pp	vous
aime	Vvc	aimer
,	Fw	,
Et	Vvc	et
qu'	Cs	que
un	Dn	un
Amant	Nc	amant
que	Pr	que
presse	Vvc	presser
un	Dn	un
revers	Nc	revers
si	Rg	si
fatal	Ag	fatal
,	Fw	,
Confus	Ag	confus
,	Fw	,
désespéré	Nc	désespéré
,	Fw	,
ne	Rp	ne
songe	Vvc	songer
qu'	Rg	que
à	S	à
son	Ds	son
mal	Nc	mal
.	Fs	.
Réduit	Vvc	réduit
à	S	à
l'	Pp	il
oublier	Vvn	oublier
il	Pp	il
doit	Vvc	devoir
en	S	en
faire	Vvn	faire
gloire	Nc	gloire
.	Fs	.
Dites	Vvc	dire
qu'	Cs	que
il	Pp	il
doit	Vvc	devoir
sans	S	sans
cesse	Nc	cesse
en	S	en
garder	Vvn	garder
la	Da	le
mémoire	Nc	mémoire
,	Fw	,
Sans	Vvc	sans
cesse	Vvc	cesser
pénétrer	Vvn	pénétrer
l'	Da	le
excès	Nc	excès
de	S	de
son	Ds	son
malheur	Nc	malheur
,	Fw	,
Le	Vvc	le
voir	Vvn	voir
,	Fw	,
le	Da	le
bien	Rg	bien
connaître	Vvn	connaître
,	Fw	,
et	Cc	et
mourir	Vvn	mourir
de	S	de
douleur	Nc	douleur
.	Fs	.
Si	Cs	si
ma	Ds	mon
main	Nc	main
est	Vuc	être
un	Dn	un
bien	Rg	bien
que	Cs	que
le	Da	le
Destin	Nc	destin
vous	Pp	vous
vole	Vvc	voler
,	Fw	,
Il	Vvc	il
ne	Rp	ne
tiendra	Vvc	tenir
qu'	Rg	que
à	S	à
vous	Pp	vous
qu'	Cs	que
il	Pp	il
ne	Rp	ne
vous	Pp	vous
en	Pp	en
console	Vvc	consoler
.	Fs	.
Déidamie	Nc	déidamie
...	Fs	...
Ô	Nc	ô
Dieux	Ag	dieux
!	Fs	!
Vous	Pp	vous
pouvez	Vvc	pouvoir
présumer	Vvn	présumer
...	Fs	...
Qu'	Vvc	qu'
il	Pp	il
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
mal	Rg	mal
aisé	Ag	aisé
de	S	de
vous	Pp	vous
en	S	en
faire	Vvn	faire
aimer	Vvn	aimer
,	Fw	,
Et	Vvc	et
que	Rg	que
si	Rg	si
de	S	de
Pyrrhus	Vvc	pyrrhus
l'	Da	le
hymen	Nc	hymen
vous	Pp	vous
désespère	Vvc	désespérer
,	Fw	,
La	Vvc	la
soeur	Nc	sœur
peut	Vvc	pouvoir
réparer	Vvn	réparer
l'	Da	le
injustice	Nc	injustice
du	S+Da	de+le
frère	Nc	frère
.	Fs	.
Ah	I	ah
,	Fw	,
si	Cs	si
quelque	Di	quelque
malheur	Nc	malheur
aux	S+Da	à+les
miens	Ps	mien
peut	Vvc	pouvoir
être	Vun	être
joint	Ge	joindre
,	Fw	,
Comblez	Vvc	combler
-en	Vvn	-en
mon	Ds	mon
amour	Nc	amour
,	Fw	,
mais	Cc	mais
ne	Rp	ne
l'	Pp	il
outragez	Vvc	outrager
point	Rg	point
.	Fs	.
Pour	S	pour
moi	Pp	je
Déidamie	Nc	déidamie
a	Vuc	avoir
conçu	Ge	concevoir
quelque	Di	quelque
estime	Nc	estime
,	Fw	,
Mais	Vvc	mais
loin	Rg	loin
qu'	Cs	que
un	Dn	un
feu	Nc	feu
secret	Ag	secret
la	Pp	il
soutienne	Vvc	soutenir
ou	Cc	ou
l'	Da	le
anime	Nc	anime
C'	Ag	c'
est	Vuc	être
elle	Pp	il
dont	Pr	dont
les	Da	le
soins	Nc	soin
par	S	par
un	Dn	un
ordre	Nc	ordre
assez	Rg	assez
