Crispe	Vvc	crisper
ces	Dd	ce
menées	Nc	menée
,	Fw	,
Et	Vvc	et
le	Da	le
peuple	Nc	peuple
,	Fw	,
amoureux	Ag	amoureux
de	S	de
tout	Pi	tout
ce	Pd	ce
qui	Pr	qui
me	Pp	je
nuit	Vvc	nuire
,	Fw	,
D'	Nc	d'
une	Dn	un
croyance	Nc	croyance
avide	Ag	avide
embrasse	Vvc	embrasser
ce	Dd	ce
faux	Ag	faux
bruit	Nc	bruit
,	Fw	,
Impatient	Vvc	impatient
déjà	Rg	déjà
de	S	de
se	Pp	il
laisser	Vvn	laisser
séduire	Vvn	séduire
Au	Vvc	au
premier	Ag	premier
imposteur	Nc	imposteur
armé	Ge	armer
pour	S	pour
me	Pp	je
détruire	Vvn	détruire
,	Fw	,
Qui	Vvc	qui
,	Fw	,
s'	Pp	se
osant	Ga	oser
revêtir	Vvn	revêtir
de	S	de
ce	Dd	ce
fantôme	Nc	fantôme
aimé	Ge	aimer
,	Fw	,
Voudra	Vvc	vouloir
servir	Vvn	servir
d'	S	de
idole	Nc	idole
à	S	à
son	Ds	son
zèle	Nc	zèle
charmé	Ge	charmer
.	Fs	.
Mais	Cc	mais
sais	Vvc	savoir
-tu	Vvn	-tu
sous	S	sous
quel	Dt	quel
nom	Nc	nom
ce	Dd	ce
fâcheux	Ag	fâcheux
bruit	Nc	bruit
s'	Pp	se
excite	Vvc	exciter
?	Fs	?
Il	Pp	il
nomme	Vvc	nommer
Héraclius	Nc	héraclius
celui	Pd	celui
qu'	Pr	que
il	Pp	il
ressuscite	Vvc	ressusciter
.	Fs	.
Quiconque	Pi	quiconque
en	Pp	en
est	Vuc	être
l'	Da	le
auteur	Nc	auteur
devait	Vvc	devoir
mieux	Rg	mieux
l'	Da	le
inventer	Nc	inventer
.	Fs	.
Le	Da	le
nom	Nc	nom
d'	S	de
Héraclius	Nc	héraclius
doit	Vvc	devoir
peu	Rg	peu
m'	Pp	je
épouvanter	Vvn	épouvanter
;	Fw	;
Sa	Vvc	sa
mort	Nc	mort
est	Vuc	être
trop	Rg	trop
certaine	Ag	certain
,	Fw	,
et	Cc	et
fut	Vuc	être
trop	Rg	trop
remarquable	Ag	remarquable
Pour	Nc	pour
craindre	Vvn	craindre
un	Dn	un
grand	Ag	grand
effet	Nc	effet
d'	S	de
une	Dn	un
si	Rg	si
vaine	Ag	vain
fable	Nc	fable
;	Fw	;
Il	Vvc	il
n'	Rp	ne
avait	Vuc	avoir
que	Rg	que
six	Nc	six
mois	Nc	moi|mois
,	Fw	,
et	Cc	et
,	Fw	,
lui	Pp	il
perçant	Ga	percer
le	Da	le
flanc	Nc	flanc
,	Fw	,
On	Vvc	on
en	Pp	en
fit	Vvc	faire
dégoutter	Vvn	dégoutter
plus	Rg	plus
de	S	de
lait	Nc	lait
que	Cs	que
de	S	de
sang	Nc	sang
.	Fs	.
Et	Cc	et
ce	Dd	ce
prodige	Nc	prodige
affreux	Ag	affreux
,	Fw	,
dont	Pr	dont
je	Pp	je
tremblai	Vvc	trembler
dans	S	dans
l'	Da	le
âme	Nc	âme
,	Fw	,
Fut	Vvc	fut
aussitôt	Rg	aussitôt
suivi	Ge	suivre
de	S	de
la	Da	le
mort	Nc	mort
de	S	de
ma	Ds	mon
femme	Nc	femme
.	Fs	.
Il	Pp	il
me	Pp	je
souvient	Vvc	souvenir
encor	Nc	encor
qu'	Pr	que
il	Pp	il
fut	Vuc	être
deux	Nc	deux
jours	Nc	jour
caché	Ge	cacher
Et	Vvc	et
que	Cs	que
sans	S	sans
Léontine	Nc	léontine
on	Pp	on
l'	Pp	il
eût	Vuc	avoir
longtemps	Rg	longtemps
cherché	Ge	chercher
:	Fw	:
Il	Pp	il
fut	Vuc	être
livré	Ge	livrer
par	S	par
elle	Pp	il
,	Fw	,
à	S	à
qui	Pr	qui
,	Fw	,
pour	S	pour
récompense	Nc	récompense
,	Fw	,
Je	Vvc	je
donnai	Vvc	donner
de	S	de
mon	Ds	mon
fils	Nc	fil|fils
à	S	à
gouverner	Vvn	gouverner
l'	Da	le
enfance	Nc	enfance
Du	Vvc	du
jeune	Ag	jeune
Martian	Vvc	martian
,	Fw	,
qui	Pr	qui
,	Fw	,
d'	S	de
âge	Nc	âge
presque	Rg	presque
égal	Ag	égal
,	Fw	,
Était	Nc	était
resté	Ge	rester
sans	S	sans
mère	Nc	mère
en	S	en
ce	Dd	ce
moment	Nc	moment
fatal	Ag	fatal
.	Fs	.
Juge	Nc	juge
par	S	par
là	Rg	là
combien	Rg	combien
ce	Dd	ce
conte	Nc	conte|conté
est	Vuc	être
ridicule	Ag	ridicule
.	Fs	.
Tout	Di	tout
ridicule	Nc	ridicule
,	Fw	,
il	Pp	il
plaît	Vvc	plaire
,	Fw	,
et	Cc	et
le	Da	le
peuple	Nc	peuple
est	Vuc	être
crédule	Ag	crédule
.	Fs	.
Mais	Cc	mais
avant	S	avant
qu'	Cs	que
à	S	à
ce	Dd	ce
conte	Nc	conte|conté
il	Pp	il
se	Pp	il
laisse	Vvc	laisser
emporter	Vvn	emporter
,	Fw	,
Il	Vvc	il
vous	Pp	vous
est	Vuc	être
trop	Rg	trop
aisé	Ag	aisé
de	S	de
le	Pp	il
faire	Vvn	faire
avorter	Vvn	avorter
:	Fw	:
Quand	Cs	quand
vous	Pp	vous
fîtes	Vvc	faire
périr	Vvn	périr
Maurice	Nc	maurice
et	Cc	et
sa	Ds	son
famille	Nc	famille
,	Fw	,
Il	Vvc	il
vous	Pp	vous
en	Pp	en
plut	Vvc	plaire|pleuvoir
,	Fw	,
seigneur	Nc	seigneur
,	Fw	,
réserver	Vvn	réserver
une	Dn	un
fille	Nc	fille
,	Fw	,
Et	Vvc	et
résoudre	Vvn	résoudre
dès	S	dès
lors	Rg	lors
qu'	Cs	que
elle	Pp	il
aurait	Vuc	avoir
pour	S	pour
époux	Nc	époux
Ce	Vvc	ce
prince	Nc	prince
destiné	Ge	destiner
pour	S	pour
régner	Vvn	régner
après	S	après
vous	Pp	vous
.	Fs	.
Le	Da	le
peuple	Nc	peuple
en	S	en
sa	Ds	son
personne	Nc	personne
aime	Vvc	aimer
encore	Rg	encore
et	Cc	et
révère	Vvc	révérer
Et	Vvc	et
son	Ds	son
père	Nc	père
Maurice	Ag	maurice
et	Cc	et
son	Ds	son
aïeul	Nc	aïeul
Tibère	Vvc	tibère
,	Fw	,
Et	Vvc	et
vous	Pp	vous
verra	Vvc	voir
sans	S	sans
trouble	Nc	trouble
en	S	en
occuper	Vvn	occuper
le	Da	le
rang	Nc	rang
S'	Vvc	s'
il	Pp	il
voit	Vvc	voir
tomber	Vvn	tomber
leur	Ds	leur
sceptre	Nc	sceptre
au	S+Da	à+le
reste	Nc	reste
de	S	de
leur	Ds	leur
sang	Nc	sang
.	Fs	.
Non	Rg	non
,	Fw	,
il	Pp	il
ne	Rp	ne
courra	Vvc	courir
plus	Rg	plus
après	S	après
l'	Da	le
ombre	Nc	ombre
du	S+Da	de+le
frère	Nc	frère
S'	Vvc	s'
il	Pp	il
voit	Vvc	voir
monter	Vvn	monter
la	Da	le
sœur	Nc	sœur
sur	S	sur
le	Da	le
trône	Nc	trône
du	S+Da	de+le
père	Nc	père
.	Fs	.
Mais	Cc	mais
pressez	Vvc	presser
cet	Dd	ce
hymen	Nc	hymen
:	Fw	:
le	Da	le
prince	Nc	prince
aux	S+Da	à+les
champs	Nc	champ|champs
de	S	de
Mars	Nc	mar|mars
,	Fw	,
Chaque	Vvc	chaque
jour	Nc	jour
,	Fw	,
chaque	Di	chaque
instant	Nc	instant
,	Fw	,
s'	Pp	se
offre	Vvc	offrir
à	S	à
mille	Nc	mille
hasards	Nc	hasard
,	Fw	,
Et	Vvc	et
n'	Rp	ne
eût	Vuc	avoir
été	Ge	être
Léonce	Vvc	léonce
,	Fw	,
en	S	en
la	Da	le
dernière	Ag	dernier
guerre	Nc	guerre
,	Fw	,
Ce	Vvc	ce
dessein	Nc	dessein
avec	S	avec
lui	Pp	il
serait	Vuc	être
tombé	Ge	tomber
par	S	par
terre	Nc	terre
,	Fw	,
Puisque	Nc	puisque
,	Fw	,
sans	S	sans
la	Da	le
valeur	Nc	valeur
de	S	de
ce	Dd	ce
jeune	Ag	jeune
guerrier	Nc	guerrier
,	Fw	,
Martian	Vvc	martian
demeurait	Vvc	demeurer
ou	Cc	ou
mort	Nc	mort
ou	Cc	ou
prisonnier	Nc	prisonnier
.	Fs	.
Avant	S	avant
que	Cs	que
d'	S	de
y	Pp	y
périr	Vvn	périr
,	Fw	,
s'	Pp	se
il	Pp	il
faut	Vvc	faillir|falloir
qu'	Cs	que
il	Pp	il
y	Pp	y
périsse	Vvc	périr
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
vous	Pp	vous
laisse	Vvc	laisser
un	Dn	un
neveu	Nc	neveu
qui	Pr	qui
le	Pp	il
soit	Vuc	être
de	S	de
Maurice	Nc	maurice
,	Fw	,
Et	Vvc	et
qui	Pr	qui
,	Fw	,
réunissant	Ga	réunir
l'	Da	le
une	Pi	un
et	Cc	et
l'	Da	le
autre	Ag	autre
maison	Nc	maison
,	Fw	,
Tire	Vvc	tirer
chez	S	chez
vous	Pp	vous
l'	Da	le
amour	Nc	amour
qu'	Pr	que
on	Pp	on
garde	Vvc	garder
pour	S	pour
son	Ds	son
nom	Nc	nom
.	Fs	.
Hélas	Vvc	hélas
!	Fs	!
De	S	de
quoi	Pr	quoi
me	Pp	je
sert	Vvc	servir
ce	Dd	ce
dessein	Nc	dessein
salutaire	Ag	salutaire
,	Fw	,
Si	Vvc	si
pour	S	pour
en	Pp	en
voir	Vvn	voir
l'	Da	le
effet	Nc	effet
tout	Rg	tout
me	Pp	je
devient	Vvc	devenir|dévier
contraire	Ag	contraire
?	Fs	?
Pulchérie	Nc	pulchérie
et	Cc	et
mon	Ds	mon
fils	Nc	fil|fils
ne	Rp	ne
se	Pp	il
montrent	Vvc	montrer
d'accord	Nc	d'accord
Qu'	Vvc	qu'
à	S	à
fuir	Vvn	fuir
cet	Dd	ce
hyménée	Nc	hyménée
à	S	à
l'	Da	le
égal	Nc	égal
de	S	de
la	Da	le
mort	Nc	mort
,	Fw	,
Et	Vvc	et
les	Da	le
aversions	Nc	aversion
entre	S	entre
eux	Pp	eux
deux	Nc	deux
mutuelles	Ag	mutuel
Les	Vvc	les
font	Vvc	faire
d'	S	de
intelligence	Nc	intelligence
à	S	à
se	Pp	il
montrer	Vvn	montrer
rebelles	Ag	rebelle
.	Fs	.
La	Da	le
princesse	Nc	prince|princesse
surtout	Rg	surtout
frémit	Vvc	frémir
à	S	à
mon	Ds	mon
aspect	Nc	aspect
,	Fw	,
Et	Vvc	et
,	Fw	,
quoiqu'elle	Cs	quoiqu'elle
étudie	Vvc	étudier
un	Dn	un
peu	Rg	peu
de	S	de
faux	Ag	faux
respect	Nc	respect
,	Fw	,
Le	Vvc	le
souvenir	Vvn	souvenir
des	S+Da	de+le|de+les
siens	Ps	sien
,	Fw	,
l'	Da	le
orgueil	Nc	orgueil
de	S	de
sa	Ds	son
naissance	Nc	naissance
,	Fw	,
L'	Vvc	l'
emporte	Vvc	emporter
à	S	à
tous	Di	tout
moments	Nc	moment
à	S	à
braver	Vvn	braver
ma	Ds	mon
puissance	Nc	puissance
.	Fs	.
Sa	Ds	son
mère	Nc	mère
,	Fw	,
que	Cs	que
longtemps	Rg	longtemps
je	Pp	je
voulus	Vvc	vouloir
épargner	Vvn	épargner
,	Fw	,
Et	Vvc	et
qu'	Cs	que
en	Pp	en
vain	Ag	vain
par	S	par
douceur	Nc	douceur
j'	Pp	je
espérai	Vvc	espérer
de	S	de
gagner	Vvn	gagner
,	Fw	,
L'	Vvc	l'
a	Vuc	avoir
de	S	de
la	Da	le
sorte	Nc	sorte
instruite	Ge	instruire
;	Fw	;
et	Cc	et
ce	Pd	ce
que	Pr	que
je	Pp	je
vois	Vvc	voir
suivre	Vvn	suivre
Me	Vvc	me
punit	Vvc	punir
bien	Rg	bien
du	S+Da	de+le
trop	Rg	trop
que	Cs	que
je	Pp	je
la	Pp	il
laissai	Vvc	laisser
vivre	Vvn	vivre
.	Fs	.
Il	Pp	il
faut	Vvc	faillir|falloir
agir	Vvn	agir
de	S	de
force	Nc	force|forcé
avec	S	avec
de	Dn	un
tels	Ag	tel
esprits	Nc	esprit
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
et	Cc	et
qui	Pr	qui
les	Pp	ils
flatte	Vvc	flatter
endurcit	Vvc	endurcir
leurs	Ds	leur
mépris	Nc	mépris
;	Fw	;
La	Vvc	la
violence	Nc	violence
est	Vuc	être
juste	Rg	juste
où	Pr	où
la	Da	le
douceur	Nc	douceur
est	Vuc	être
vaine	Ag	vain
.	Fs	.
C'	Pd	ce
est	Vuc	être
par	S	par
là	Rg	là
qu'	Cs	que
aujourd'hui	Rg	aujourd'hui
je	Pp	je
veux	Vvc	vouloir
dompter	Vvn	dompter
sa	Ds	son
haine	Nc	haine
.	Fs	.
Je	Pp	je
l'	Pp	il
ai	Vuc	avoir
mandée	Ge	mander
exprès	Ag	exprès
,	Fw	,
non	Rg	non
plus	Rg	plus
pour	S	pour
la	Pp	il
flatter	Vvn	flatter
,	Fw	,
Mais	Vvc	mais
pour	S	pour
prendre	Vvn	prendre
mon	Ds	mon
ordre	Nc	ordre
et	Cc	et
pour	S	pour
l'	Pp	il
exécuter	Vvn	exécuter
.	Fs	.
Elle	Pp	il
entre	Vvc	entrer
.	Fs	.
Enfin	Rg	enfin
,	Fw	,
Madame	Nc	madame
,	Fw	,
il	Pp	il
est	Vuc	être
temps	Nc	temps
de	S	de
vous	Pp	vous
rendre	Vvn	rendre
.	Fs	.
Le	Da	le
besoin	Nc	besoin
de	S	de
l'	Da	le
État	Nc	état
défend	Vvc	défendre
de	S	de
plus	Rg	plus
attendre	Vvn	attendre
;	Fw	;
Il	Vvc	il
lui	Pp	il
faut	Vvc	faillir|falloir
des	Dn	un
Césars	Nc	césars
,	Fw	,
et	Cc	et
je	Pp	je
me	Pp	je
suis	Vuc	être
promis	Ge	promettre
D'	Nc	d'
en	S	en
voir	Vvn	voir
naître	Vvn	naître
bientôt	Rg	bientôt
de	S	de
vous	Pp	vous
et	Cc	et
de	S	de
mon	Ds	mon
fils	Nc	fil|fils
.	Fs	.
Ce	Pd	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
exiger	Vvn	exiger
grande	Ag	grand
reconnaissance	Nc	reconnaissance
Des	Vvc	des
soins	Nc	soin
que	Cs	que
mes	Ds	mon
bontés	Nc	bonté
ont	Vuc	avoir
pris	Ge	prendre
de	S	de
votre	Ds	votre
enfance	Nc	enfance
,	Fw	,
De	Vvc	de
vouloir	Vvn	vouloir
qu'	Cs	que
aujourd'hui	Rg	aujourd'hui
,	Fw	,
pour	S	pour
prix	Nc	prix
de	S	de
mes	Ds	mon
bienfaits	Nc	bienfait
,	Fw	,
Vous	Nc	vous
daigniez	Vvc	daigner
accepter	Vvn	accepter
les	Da	le
dons	Nc	don
que	Pr	que
je	Pp	je
vous	Pp	vous
fais	Vvc	faire
.	Fs	.
Ils	Pp	ils
ne	Rp	ne
font	Vvc	faire
point	Rg	point
de	S	de
honte	Nc	honte
au	S+Da	à+le
rang	Nc	rang
le	Da	le
plus	Rg	plus
sublime	Ag	sublime
;	Fw	;
Ma	Vvc	ma
couronne	Nc	couronne
et	Cc	et
mon	Ds	mon
fils	Nc	fil|fils
valent	Vvc	valoir
bien	Rg	bien
quelque	Di	quelque
estime	Nc	estime
.	Fs	.
Je	Pp	je
vous	Pp	vous
les	Pp	ils
offre	Vvc	offrir
encore	Rg	encore
après	S	après
tant	Rg	tant
de	S	de
refus	Nc	refus
,	Fw	,
Mais	Vvc	mais
apprenez	Vvc	apprendre
aussi	Rg	aussi
que	Cs	que
je	Pp	je
n'	Rp	ne
en	Pp	en
souffre	Vvc	souffrir
plus	Rg	plus
,	Fw	,
Que	Vvc	que
,	Fw	,
de	S	de
force	Nc	force|forcé
ou	Cc	ou
de	S	de
gré	Nc	gré
,	Fw	,
je	Pp	je
me	Pp	je
veux	Vvc	vouloir
satisfaire	Vvn	satisfaire
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
me	Pp	je
faut	Vvc	faillir|falloir
craindre	Vvn	craindre
en	S	en
maître	Nc	maître
ou	Pr	où
me	Pp	je
chérir	Vvn	chérir
en	S	en
père	Nc	père
,	Fw	,
Et	Vvc	et
que	Rg	que
,	Fw	,
si	Cs	si
votre	Ds	votre
orgueil	Nc	orgueil
s'	Pp	se
obstine	Vvc	obstiner
à	S	à
me	Pp	je
haïr	Vvn	haïr
,	Fw	,
Qui	Vvc	qui
ne	Rp	ne
peut	Vvc	pouvoir
être	Vun	être
aimé	Ge	aimer
se	Pp	il
peut	Vvc	pouvoir
faire	Vvn	faire
obéir	Vvn	obéir
.	Fs	.
J'	Pp	je
ai	Vuc	avoir
rendu	Ge	rendre
jusqu'	S	jusque
ici	Rg	ici
cette	Dd	ce
reconnaissance	Nc	reconnaissance
À	Nc	à
ces	Dd	ce
soins	Nc	soin
tant	Rg	tant
vantés	Ge	vanter
d'	S	de
élever	Vvn	élever
mon	Ds	mon
enfance	Nc	enfance
,	Fw	,
Que	Vvc	que
tant	Rg	tant
qu'	Cs	que
on	Pp	on
m'	Pp	je
a	Vuc	avoir
laissée	Ge	laisser
en	S	en
quelque	Di	quelque
liberté	Nc	liberté
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
voulu	Ge	vouloir
me	Pp	je
défendre	Vvn	défendre
avec	S	avec
civilité	Nc	civilité
,	Fw	,
Mais	Vvc	mais
,	Fw	,
puisqu'on	Cs	puisqu'on
use	Vvc	user
enfin	Rg	enfin
d'	S	de
un	Dn	un
pouvoir	Nc	pouvoir
tyrannique	Ag	tyrannique
Je	Vvc	je
vois	Vvc	voir
bien	Rg	bien
qu'	Cs	que
à	S	à
mon	Ds	mon
tour	Nc	tour
il	Pp	il
faut	Vvc	faillir|falloir
que	Cs	que
je	Pp	je
m'	Pp	je
explique	Vvc	expliquer
,	Fw	,
Que	Vvc	que
je	Pp	je
me	Pp	je
montre	Vvc	montrer
entière	Ag	entier
à	S	à
l'	Da	le
injuste	Ag	injuste
fureur	Nc	fureur
,	Fw	,
Et	Vvc	et
parle	Vvc	parler
à	S	à
mon	Ds	mon
tyran	Nc	tyran
en	S	en
fille	Nc	fille
d'	S	de
empereur	Nc	empereur
.	Fs	.
Il	Pp	il
fallait	Vvc	falloir
me	Pp	je
cacher	Vvn	cacher
avec	S	avec
quelque	Di	quelque
artifice	Nc	artifice
Que	Vvc	que
j'	Pp	je
étais	Vuc	être
Pulchérie	Ge	pulchérie
et	Cc	et
fille	Nc	fille
de	S	de
Maurice	Nc	maurice
Si	Vvc	si
tu	Pp	tu
faisais	Vvc	faire
dessein	Nc	dessein
de	S	de
m'	Pp	je
éblouir	Vvn	éblouir
les	Da	le
yeux	Nc	œil
Jusqu'	Vvc	jusqu'
à	S	à
prendre	Vvn	prendre
tes	Ds	ton
dons	Nc	don
pour	S	pour
des	Dn	un
dons	Nc	don
précieux	Ag	précieux
.	Fs	.
Vois	Vvc	voir
quels	Dt	quel
sont	Vuc	être
ces	Dd	ce
présents	Nc	présent
dont	Pr	dont
le	Da	le
refus	Nc	refus
t'	Pp	tu
étonne	Vvc	étonner
:	Fw	:
Tu	Pp	tu
me	Pp	je
donnes	Vvc	donner
,	Fw	,
dis	Vvc	dire
-tu	Vvn	-tu
,	Fw	,
ton	Ds	ton
fils	Nc	fil|fils
et	Cc	et
ta	Ds	ton
couronne	Nc	couronne
,	Fw	,
Mais	Vvc	mais
que	Cs	que
me	Pp	je
donnes	Vvc	donner
-tu	Vvn	-tu
,	Fw	,
puisque	Cs	puisque
l'	Da	le
une	Pi	un
est	Vuc	être
à	S	à
moi	Pp	je
Et	Vvc	et
l'	Da	le
autre	Pi	autre
en	Pp	en
est	Vuc	être
indigne	Ag	indigne
,	Fw	,
étant	Ga	être
sorti	Ge	sortir
de	S	de
toi	Pp	tu
?	Fs	?
Ta	Ds	ton
libéralité	Nc	libéralité
me	Pp	je
fait	Vvc	faire
peine	Nc	peine
à	S	à
comprendre	Vvn	comprendre
:	Fw	:
Tu	Pp	tu
parles	Vvc	parler
de	S	de
donner	Vvn	donner
,	Fw	,
quand	Cs	quand
tu	Pp	tu
ne	Rp	ne
fais	Vvc	faire
que	Rg	que
rendre	Vvn	rendre
,	Fw	,
Et	Vvc	et
puisque	Cs	puisque
avecque	Vvc	avecque
moi	Pp	je
tu	Pp	tu
veux	Vvc	vouloir
le	Pp	il
couronner	Vvn	couronner
,	Fw	,
Tu	Vvc	tu
ne	Rp	ne
me	Pp	je
rends	Vvc	rendre
mon	Ds	mon
bien	Nc	bien
que	Cs	que
pour	S	pour
te	Pp	tu
le	Pp	il
donner	Vvn	donner
.	Fs	.
Tu	Pp	tu
veux	Vvc	vouloir
que	Cs	que
cet	Dd	ce
hymen	Nc	hymen
,	Fw	,
que	Cs	que
tu	Pp	tu
m'	Pp	je
oses	Vvc	oser
prescrire	Vvn	prescrire
,	Fw	,
Porte	Vvc	porter
dans	S	dans
ta	Ds	ton
maison	Nc	maison
les	Da	le
titres	Nc	titre
de	S	de
l'	Da	le
empire	Nc	empire
,	Fw	,
Et	Vvc	et
de	S	de
cruel	Ag	cruel
tyran	Nc	tyran
,	Fw	,
d'	S	de
infâme	Ag	infâme
ravisseur	Nc	ravisseur
,	Fw	,
Te	Vvc	te
fasse	Vvc	faire
vrai	Ag	vrai
monarque	Nc	monarque
,	Fw	,
et	Cc	et
juste	Ag	juste
possesseur	Nc	possesseur
.	Fs	.
Ne	Rp	ne
reproche	Vvc	reprocher
donc	Rg	donc
plus	Rg	plus
à	S	à
mon	Ds	mon
âme	Nc	âme
indignée	Ge	indigner
Qu'	Vvc	qu'
en	S	en
perdant	Ga	perdre
tous	Di	tout
les	Da	le
miens	Ps	mien
tu	Pp	tu
m'	Pp	je
as	Vuc	avoir
seule	Ag	seul
épargnée	Ge	épargner
:	Fw	:
Cette	Dd	ce
feinte	Nc	feinte
douceur	Nc	douceur
,	Fw	,
cette	Dd	ce
ombre	Nc	ombre
d'	S	de
amitié	Nc	amitié
,	Fw	,
Vint	Vvc	venir
de	S	de
ta	Ds	ton
politique	Nc	politique
